value,group
130.89,0
1355.18,0
46.36,0
1139.53,0
1523.13,0
56.36,0
4103.54,0
553.23,0
115.71,0
142.11,0
212.16,0
569.52,0
2201.84,0
195.32,0
115.32,0
1139.53,0
361.51,0
248.21,0
569.77,0
1015.03,0
840.02,0
1139.53,0
134.41,0
844.31,0
567.77,0
1552.87,0
362.49,0
2758.59,0
1642.84,0
4922.75,0
180.22,0
163.61,0
1044.98,0
3892.25,0
199.51,0
67.67,0
753.23,0
188.22,0
239.82,0
715.34,0
159.01,0
1604.77,0
287.11,0
930.23,0
1647.63,0
175.94,0
1218.32,0
976.56,0
305.19,0
265.11,0
304.44,0
181.11,0
5022.92,0
1157.45,0
634.86,0
161.7,0
1259.12,0
75.66,0
1528.29,0
2288.06,0
542.22,0
197.27,0
1157.32,0
1224.63,0
797.97,0
524.19,0
176.44,0
1179.98,0
884.48,0
567.21,0
575.17,0
726.38,0
663.45,0
118.43,0
89.94,0
721.35,0
573.91,0
784.62,0
1390.58,0
268.14,0
3961.36,0
701.84,0
869.26,0
3083.94,0
721.02,0
681.03,0
146.11,0
580.82,0
1809.52,0
2896.34,0
80.11,0
66.19,0
643.11,0
638.86,0
142.96,0
1789.43,0
731.15,0
1390.5,0
569.77,0
602.26,0
1001.4,0
1855.72,0
737.4,0
142.51,0
808.89,1
967.78,0
805.68,0
413.33,0
2070.06,0
477.81,0
325.07,0
1117.83,0
1108.49,0
693.25,0
1730.63,0
246.34,0
51.27,0
160.22,0
875.6,0
3434.84,0
1442.71,0
152.01,0
1458.04,0
1508.31,0
2997.05,0
2861.72,0
109.11,0
46.44,0
96.42,0
504.22,1
244.91,0
262.64,0
710.16,0
292.91,0
255.94,0
502.63,0
110.73,0
2392.86,0
289.11,0
228.81,0
367.61,0
7561.95,1
870.75,0
1555.47,0
1064.55,0
618.51,0
346.86,0
89.41,0
140.03,0
856.33,0
974.28,0
698.4,0
62.37,0
186.92,0
1664.3,0
292.82,0
492.68,0
590.8,0
110.79,0
197.65,0
379.07,0
5794.4,0
983.86,0
546.91,0
854.09,0
167.54,0
139.71,0
54.8,0
758.06,0
892.55,0
2448.73,0
87.41,0
748.49,0
856.37,0
1627.92,0
898.14,0
345.52,0
1300.69,0
665.91,0
4263.44,0
279.32,0
3314.57,0
64.71,0
449.02,0
2776.26,0
1220.86,0
584.96,0
23.15,0
148.43,0
4823.73,0
5046.47,0
795.03,0
391.59,0
690.36,0
152.11,0
218.32,0
938.3,0
643.62,0
233.6,0
5987.94,0
61.47,0
1996.01,0
590.51,0
1843.36,0
446.48,0
4920.9,0
703.74,0
158.51,0
198.74,0
926.31,0
1139.53,0
57.33,0
1593.82,0
1045.6,0
646.42,0
245.71,0
511.96,0
61.47,0
470.94,0
348.46,0
769.87,0
727.66,0
1143.69,0
1495.61,0
113.98,0
232.41,0
184.59,0
569.56,0
6307.64,1
1108.26,0
559.63,0
1974.71,0
873.23,0
904.26,0
848.22,0
737.44,0
3103.89,0
999.96,0
689.98,0
716.15,0
902.38,0
78.87,0
1523.63,0
1377.14,0
500.46,0
402.72,0
1863.21,0
632.51,0
739.16,0
687.82,0
389.71,0
166.43,0
99.71,0
2808.1,0
64.93,0
316.11,0
224.24,0
243.26,0
1533.63,0
529.21,0
201.31,0
329.78,0
824.21,0
188.27,0
88,0
422.61,0
1295.17,0
1068.2,0
710.16,0
478.73,0
239.11,0
1984.27,0
362.16,0
788.86,0
367.16,0
120.11,0
168.47,0
4970.64,0
639.4,0
1442.12,0
1009.1,0
629.56,0
2182.1,0
2798.29,0
114.61,0
35.4,0
6085.93,0
483.76,0
156.65,0
150.91,0
135.32,0
61.28,0
1527.16,0
2321.46,0
61.02,0
615.95,0
1093.2,0
57157.4,0
2708.99,0
1323.21,0
645.84,0
753.84,0
629.28,0
823.38,0
64.11,0
967.62,0
970.11,0
748.14,0
397.18,0
750.49,0
528.63,0
2340.04,0
1766.17,0
1709.98,0
1102.69,0
892.96,0
260.92,0
2887.52,0
188.77,0
3963.07,0
43.78,0
459.84,0
1233.85,0
4754.43,0
4457.02,0
158.22,0
673.75,0
2715.91,0
739.25,0
4227.96,0
1076.31,0
1599.85,0
540.14,0
707.24,0
98.11,1
966.44,0
1519.08,0
677.32,0
1652.94,0
1678.95,0
2527.83,0
2156.86,0
718.59,0
971.36,0
1821.28,1
284.22,0
360.48,0
69.66,0
1051.16,0
284.22,0
207.42,0
569.77,0
734.97,0
486.81,0
1119.26,0
925.35,0
3549.18,0
543.39,0
831.03,0
903.58,0
1546.62,0
1428.66,0
903.6,0
1944.21,0
815.9,0
335.48,0
824.22,0
107.43,0
1090.01,0
2420.26,0
1113.06,0
55.37,0
66.11,0
154.66,0
134.53,0
145.32,0
1490.1,0
76.86,0
542.73,0
52.66,0
3022.76,0
2020.53,0
199.96,0
54.06,0
261.96,0
123.49,0
5041.07,0
618.51,0
603.63,0
875.45,0
3548.17,0
665.86,0
183.07,0
297.31,0
1834.68,0
2509.46,0
720.02,0
2038.91,0
2179.02,0
877.39,0
793.07,0
86.11,0
827.63,0
821.88,0
3684.32,0
931.13,0
968.94,0
647.16,1
3736.31,0
3689.34,0
203.16,0
2283.77,0
945.44,0
3421.17,0
1161.63,0
1136.82,0
695.11,0
1471.82,0
2865.25,0
1118.24,0
314.33,0
162.92,0
35.44,0
1684.07,0
1300.96,0
563.87,0
1630.57,0
772.62,0
8793.91,0
776.24,0
759.54,0
3553.13,0
621.42,0
1663.6,0
2640.91,0
133,0
109.6,0
924.57,0
4473.59,0
242.06,0
107.52,0
167.11,0
1234.84,0
497.62,0
629.41,0
153.82,0
204.05,0
643.62,0
796.67,0
273.41,0
59.07,0
4658.52,0
900.01,0
1079.35,0
498.88,0
1300.96,0
1738.52,0
131.34,0
525.02,0
2463.12,0
928.47,0
934.18,0
2092.38,0
586.94,0
433.25,0
290.55,0
80.88,0
116.56,0
1414.49,0
1259.12,0
139.11,0
232.21,0
1028.23,0
99.94,0
109.5,0
3462.49,0
361.82,0
1519.08,0
197.84,0
603.59,0
796.94,0
539.76,0
452.02,0
278.22,1
545.18,0
542.35,0
5643.17,0
242.74,0
296.72,0
456.7,0
597.59,0
1889.58,0
2073.72,0
2581.91,0
453.33,0
545.49,0
354.22,0
420.44,0
274.32,0
463.96,0
761.81,0
44.54,0
514.24,0
1058.17,0
830.38,0
785.97,0
50.53,0
159.46,0
160.22,0
111.66,0
1254.2,0
269.49,0
121.37,0
100.11,0
955.63,0
1386.5,0
1289.05,0
140.22,0
136.02,0
810.88,0
3780.98,0
1214.42,0
624.41,0
806.67,0
1119.15,0
105.11,0
1253.59,0
81.11,0
38.66,0
1753.89,0
763.39,0
1375.76,0
852.41,0
1413.8,0
67.6,0
868.54,0
351.16,0
754.57,0
834.52,0
95.21,0
59.07,0
742.37,0
68.32,0
463.84,0
464.5,0
337.22,0
111.65,0
862.87,0
67.71,0
3126.27,0
1932.58,0
797.51,0
192.22,0
1680.25,0
527,0
1074.64,0
127.37,0
128.74,0
271.86,0
254.74,0
317.56,0
384.16,0
212.66,0
508.88,0
1660.8,0
508.58,0
406.91,0
88.34,0
283.44,0
98.91,1
60.68,0
43.78,0
246.51,0
121.11,0
1471.86,0
57.44,0
176,1
326.91,0
154.47,0
156.11,0
2796.37,0
836.31,0
1222.62,0
213.74,0
363.22,0
63.32,0
83.73,0
2383.5,0
290.11,0
38.34,0
992.56,0
316.18,0
1254.27,0
3892.25,0
118.53,0
873.72,0
469.21,0
895.85,0
2682.28,0
158.22,0
912.66,0
1519.08,0
842.26,0
136.22,0
1179.98,0
769.99,0
61.69,0
1019.45,0
185.22,0
123.72,0
629.41,0
230.51,0
704.3,0
178.36,0
910.36,0
254.11,0
205.54,0
1108.22,0
87.36,0
448.02,0
655.33,0
1763.23,0
164.08,0
119.26,0
195.32,0
198.16,0
714.82,0
754.85,0
2450.88,0
202.77,0
1258.8,0
913.3,0
1588.36,0
793.83,0
3590.47,0
3369.82,0
943.72,0
150.11,0
769.29,0
830.38,0
223.54,0
816.69,0
674.78,0
924.35,0
1308.86,0
569.62,0
57.66,0
873.88,0
2129.99,0
651,0
2333.21,0
808.18,0
48.71,0
597.59,0
9187.21,0
2479.41,0
301.52,0
77.11,0
1434.08,0
1695.72,0
576.79,0
762.66,0
2584.41,0
1833.39,0
70.82,0
5368.86,0
1651.3,0
954.63,0
1169.64,0
658.42,0
991.57,1
1269.76,0
866.62,0
99.01,0
987.66,0
1471.01,0
1914.71,0
139.34,0
1036.7,0
597.59,0
77.08,0
1953.36,0
2523.93,0
165.97,0
5869.77,0
815.27,0
856.7,0
168.14,0
1423.14,0
306.84,0
121.37,0
121.37,0
913.56,0
783.55,0
209.82,0
477.54,0
160.08,0
131.84,0
162.6,0
3561.96,0
93.16,0
1455.53,0
1906.2,0
1418.85,0
689.11,0
2820.45,0
1820.17,0
113.71,0
1530.94,0
121.11,0
2717.23,0
485.52,0
1617.77,0
1545.38,0
2294.67,0
2341.06,0
3735.78,0
3037.42,0
2622.02,0
102.07,0
94.36,0
1967.26,0
47.02,0
1016.81,0
629.56,0
94.5,0
260.57,0
230.88,0
1644.96,0
172.33,0
83.99,0
1119.26,0
104.63,0
336.98,0
127.13,0
1062.69,0
113.11,0
2311.83,0
594.61,0
1062.32,0
3490.63,0
82.03,0
748.45,0
622.91,0
2033.86,0
1237,0
566.86,0
85.71,0
1023.45,0
176,0
78.21,0
109.11,0
597.06,0
940.81,0
789.89,0
2081.62,0
641.17,0
1225.72,0
548.32,0
2921.66,0
39.26,0
1344.4,0
196.51,0
114.91,0
81.03,0
1733.54,0
537.27,0
5682.49,0
3550.27,0
133.03,0
1095.67,1
774.96,0
3755.37,0
746.72,0
793.86,0
54.54,0
2291.91,0
5678.74,0
265.51,0
308.74,0
1319.05,0
604.65,0
1888.67,0
307.14,0
253.07,0
343.51,0
297.32,0
1025,0
2218.86,0
991.08,0
235.97,0
200.22,0
735.32,0
749.81,0
207.42,0
785.17,0
269.11,0
900.59,0
20445.7,0
49.66,0
1470,0
282.95,0
2293.67,0
1092.38,1
1322.01,0
652.21,0
2251.42,0
79.84,0
851.14,0
802.39,0
1803.73,0
97.11,0
465.47,0
323.54,0
551.6,0
1431.02,0
51.04,0
3724.86,0
1584.39,0
537.27,0
891.22,0
5384.28,0
1821.76,0
105.47,0
54.06,0
545.51,0
443.33,0
336.22,0
3298.4,0
1109.7,0
1818.03,0
251.16,0
2719.44,0
4234.66,0
1980.51,0
615.73,0
2400.17,0
234.71,0
1539.1,0
1112.04,0
860.89,0
548.32,0
3390.97,0
1393.62,0
725.5,0
68.92,0
794.28,0
1429.35,0
779.71,0
1830.97,0
1201.61,0
568.29,0
492.02,0
64.61,0
1205.44,0
1521.22,0
2938.56,0
615.62,0
195,0
195.33,0
1143.1,0
283.16,0
1544.48,0
664.06,0
625.04,0
873.74,0
1398.06,0
596.97,0
895.23,0
1867.1,0
783.61,0
1193.94,0
990.1,0
792.15,0
2645.8,0
2887.69,0
111.51,0
2803.82,0
1089.55,0
1933.83,0
745.35,0
708.25,0
2346.4,0
646.11,0
477.47,0
418.84,0
588.92,0
299.02,0
1642.06,0
166,0
93.39,0
217.42,0
81,0
348.82,0
116.24,0
98.11,0
430.32,0
537.87,0
512.85,1
809.22,0
125.44,0
358.21,0
210.04,0
735.65,0
251.81,0
154.89,0
536.82,0
35.61,0
145.41,0
275.76,0
116.89,0
768.36,0
435.16,0
1059.22,0
581.73,0
2320.04,0
2407.86,0
1242.73,0
537.87,0
766.69,0
1259.78,0
946.84,0
769.72,0
3775.92,0
65.11,0
247.47,0
2710.5,0
476.8,0
2710.5,0
178.62,0
359.21,0
259.68,0
2710.5,0
124.37,0
489.06,0
188.41,0
87.71,0
1250.83,0
1362.94,0
951.96,0
187.11,0
1534.07,0
248.42,0
188.18,0
152.65,0
817.35,0
1348.66,0
1149.86,0
2669.46,0
1059.65,0
2198.39,0
906.96,0
1973.81,0
223.15,0
1305.77,0
23.13,0
825.36,0
79.97,0
793.46,0
179.14,0
680.91,0
129.11,0
222.13,0
3334.64,0
759.45,0
120.56,0
1718.83,0
2501.01,0
1041.68,0
152.79,0
817.6,0
1984.34,0
5793.94,0
824.17,0
1196.62,0
1012.73,1
116.54,0
481.35,0
105.11,0
1736.45,0
240.66,0
1020.38,0
1769.44,0
843.39,0
1037.93,0
160.57,0
172.22,0
1091.61,0
3123.54,0
1225.83,0
225.44,0
531.42,0
504.7,0
947.9,0
1832.2,0
910.57,0
698.35,0
1789.85,0
1219.62,0
118.05,0
1348.66,0
57.58,0
2838.7,0
1147.83,0
1573.78,0
564.48,0
722.99,0
937.38,0
2540.32,0
218.22,0
775.87,0
978.38,0
592.98,0
34.35,0
2707.23,0
838.24,0
655.08,0
336.31,0
137.71,0
688.09,0
1188.41,0
227.77,0
685.93,0
899.54,0
4086.76,0
310.41,0
578.91,0
186.76,0
148.91,0
402.54,0
355.31,1
630.62,0
154.31,0
2476.86,0
950.01,0
337.03,0
593.51,0
170.22,0
87,0
253.68,0
3364.03,0
363.36,0
859.42,0
1284,0
196.16,0
488.16,0
691.46,1
662.86,0
1240.93,0
1613.62,0
790.64,0
5118.34,0
764.65,0
285.81,0
461.98,0
2576,0
1570.3,0
216,0
3018.97,0
3825.77,0
607.51,0
2220.57,0
1358.22,0
292,0
1100.71,0
3128.12,0
557.65,0
992.25,0
339,0
283,0
1204.26,0
1520.39,0
1288,0
2569.11,0
93.11,0
1485.15,0
236.86,0
434.72,0
303.97,0
3067.68,0
4863.27,0
1950.71,0
226.91,0
70.73,0
742.16,0
902.21,0
436.86,0
90.11,0
1097.29,0
5542.86,0
633.09,0
705,0
2954.96,0
7396.65,0
760.1,0
1147.83,0
5560.54,0
111.44,0
434.86,0
873.56,0
1492.01,0
1281.42,0
51.24,0
142.11,0
1373.34,0
3567.3,0
1316.9,0
545.13,0
1468.17,0
1208.3,0
1253.65,0
83.38,0
2945.27,0
537.87,0
221.22,0
3019.27,0
10381.7,0
214.96,0
368.94,0
794.91,0
1350.12,0
721.59,0
695.01,0
560,0
778.89,0
1623.66,0
804.15,0
688.09,0
700.62,0
1493.02,0
270.91,0
1260.57,0
994.05,0
64.71,0
1341.41,0
1515.89,0
656.37,0
543.65,0
696.03,0
1158.54,0
3711.28,0
395.79,0
520.07,0
102.37,0
245.12,0
1709.73,0
388.57,0
542.85,0
166.66,0
81.25,0
134.11,0
283.47,0
613.57,0
854.04,0
2150.32,0
116.57,0
240.01,0
140.73,0
122.43,0
817.86,0
423.71,0
3519.93,0
274.16,0
808.34,0
556.86,0
227,1
200.07,0
120.71,0
295.52,0
78.3,0
162.16,0
1354.53,0
242.91,0
293.53,0
125.01,0
3671.22,0
217.43,0
176.11,0
144.11,0
1088.19,0
396.21,0
735.65,0
47.57,0
701.56,0
102.11,0
683.21,0
79.11,0
1286.94,0
314.74,0
456.51,0
100.11,0
129.91,0
2340.88,0
409.02,0
114.21,0
3317.55,0
2918.3,0
4840.85,0
295.54,0
844.36,0
951.06,0
303.68,0
116.75,0
1332,0
124.09,0
157.11,0
696,0
723.18,0
1370.92,0
439.11,0
808.34,0
224.43,0
76.81,0
1520.21,0
174.75,0
979.51,0
372,0
253.3,0
1692.86,0
1227.68,0
56.42,0
213.75,0
1239.41,0
2090.64,0
342.22,0
148,0
614.83,0
113.11,0
358.65,0
747.87,0
319,1
1193.88,0
2744.08,0
7597.28,0
153.81,0
826.82,0
794.76,0
1360.36,0
4122.64,0
1682.68,0
237.26,1
177.62,0
255.32,0
1168,1
804.29,0
3070.15,0
238.22,0
242.91,0
725.59,0
950.55,0
35.42,0
677.73,0
1153.54,0
4663.16,0
323.61,0
315.21,0
652.89,0
42.05,0
239.01,0
1896.91,0
307.54,0
1553.75,0
2861.02,0
455.88,0
218.11,0
94.87,0
1184.1,0
1338.54,0
1524.9,0
1009.07,0
655.08,0
820.88,0
778.41,0
1075.74,0
873.86,0
1572.83,0
805.93,0
2531.89,0
874.51,0
2623.22,0
120.21,0
911.01,0
581.62,0
1008.03,0
77.11,0
4979.72,0
115.85,0
2382.38,0
582.12,0
55.79,0
1740.95,0
115.63,0
1190.86,0
623.16,0
87.35,0
869.45,0
4095.46,0
121.99,0
115.26,0
898.32,0
446.28,0
928.8,0
446.32,0
859.02,0
153,0
415.22,0
81.24,0
1496.24,0
1142.14,0
439.32,0
2984.83,0
94.37,0
270.91,0
1181.34,0
1149.12,0
1227.45,0
208.98,0
919.9,0
413.33,0
5041.48,0
256.11,0
946.22,0
767.24,0
1734.64,0
987.86,0
5241.29,1
2492.8,0
880.03,0
715.54,0
761.12,0
1355.55,0
591.49,0
1187.81,0
697.09,0
1375.12,0
906.9,0
458.75,0
96.64,0
872.9,0
1809.36,0
575.86,0
116.32,0
1137.31,0
1065.45,0
115.32,0
1308.46,0
3103,0
1445.27,0
1594.04,0
1222.1,0
1045.26,0
850.43,0
137.77,0
744.01,0
124.11,0
407.48,0
792.96,0
577.11,0
955.37,0
726.01,0
47.54,0
28.61,0
926.67,0
161.11,0
730.86,0
2229,0
113.16,0
818.78,0
238.32,0
135.11,0
1427.27,0
177.16,0
630.14,0
97.51,0
597.65,0
1345.87,0
216.47,0
108.06,0
928.4,0
124.42,0
1282.38,0
65.51,0
3063.39,0
873.7,0
585.71,0
1066,0
2529.65,0
408.34,0
1425.74,0
2211.93,0
2211.93,0
3067.68,1
1808.85,0
195.77,0
1702.05,0
778.84,0
98.26,0
3368.87,0
170,0
339.52,0
46.14,0
822.14,0
354.01,0
974.56,0
583.23,0
1133.25,0
490,0
1564.19,1
976.86,0
3958.69,0
1098.99,0
102.88,0
2034.83,0
56.14,0
821.18,0
872.76,0
3170.83,0
348.6,0
466.94,0
1972.09,0
636.6,0
1378.89,0
13351,0
293.69,0
1934.12,0
224.24,0
1074.06,0
300.56,0
1121.93,0
2625.16,0
2222.49,0
551.37,0
5033.14,0
478.51,0
2757.33,0
620.06,0
77.88,0
991.05,0
1170,0
131.11,0
321.77,0
1805.91,0
188.37,0
245.46,0
1413.38,0
2474.08,0
1541.21,0
128.22,0
766.86,0
852.19,0
2954.32,0
1142.17,0
3279.56,0
6118.6,0
1361.84,0
1485.18,0
692.73,0
384.44,0
2488.15,1
2506.29,0
3170.34,0
2225.94,0
204.71,0
875.55,0
823.18,0
94.71,0
121.68,0
1026.15,0
1034.86,0
1026.15,0
1874.51,0
8911,0
3108.66,0
2656.78,0
1087.81,0
2435.94,0
4424,0
1763.31,0
44.66,0
1899.22,0
1328.86,0
3995.97,0
720.39,0
1116.94,0
331.83,0
181.44,0
1357.75,0
6278,0
1231.82,0
116.88,0
673.06,0
996.75,0
5017.9,0
217.47,0
119.2,0
175.88,0
1370.77,0
443.66,0
1406.12,0
1914.37,0
410.95,0
451.82,0
220.22,0
500.81,0
104.11,0
3859.09,0
387.25,0
1349,0
791.75,0
3215.15,0
177.48,0
116.31,0
3623.52,0
1785.92,0
3218.4,0
1015.29,0
1148.16,0
607.52,0
2831.56,0
161.81,0
709.05,0
916.83,0
2682.61,0
795.44,0
1161.59,0
1339.61,0
2985.13,0
1384.57,0
2062.8,0
149.24,0
270.65,0
1217.61,0
609.23,0
588.25,0
228.41,0
954.81,0
69.1,0
4670.56,0
634.06,0
232.91,0
1319.81,0
114,0
132,0
183.31,0
734.92,0
1454,0
6183.73,0
96.44,0
513.93,0
52.44,0
191.71,0
107.01,0
108.66,0
669.06,0
500.86,0
928.96,0
155.47,0
270.42,0
580.06,0
146.14,0
396.71,0
196.4,0
62.44,0
884.75,0
72.24,0
1811.57,0
703.44,0
777.39,0
1684.83,0
1314.84,0
885.65,0
2325.12,0
575.68,0
194,0
1811.44,0
1305.41,0
1676.69,0
2016.87,0
75.44,0
1234.75,0
680.11,0
5345.26,0
4367.13,0
151.11,0
1853.62,0
771.82,0
284.02,0
4340.12,0
838.8,0
223.41,0
826.88,0
374,0
126.1,0
519.22,0
865.05,0
4607.94,0
88.34,0
5357.52,0
659.01,0
190.01,0
176.32,0
316.22,0
1415.7,0
1618.65,0
344,0
1174.92,0
2237.88,0
2444.42,0
74.11,0
61.63,0
48.51,0
173.04,0
2851.02,0
527.06,0
830.75,0
755.71,0
251.42,0
1613.82,0
1600.33,0
714.06,0
309.61,0
4216.95,0
2593.68,0
763.52,0
784.88,0
107.11,0
1131.55,0
299.65,0
164.76,0
4208.63,0
835.85,0
4494.88,0
242.71,0
1465.99,0
2215.68,0
3398.06,0
2843.42,0
865.05,0
926.06,0
755.38,0
668.44,0
597.06,0
738.52,0
1260.54,0
730.33,0
233.44,0
775.41,0
1853.26,0
1803.52,0
2494.54,0
984.38,0
1011.08,0
566,0
146.38,1
1110.29,0
1687.47,0
125.04,0
343.82,0
3025.31,0
1307.88,0
1496.12,0
52.44,0
852.63,0
1217.37,0
598.21,0
1981.02,0
1374.88,0
54.71,0
2116.85,0
1081.87,0
1108.58,0
1350.96,0
1399.52,0
1033.9,0
3207.79,0
124.88,0
1832.32,0
3430.94,0
153.21,0
865,0
795.44,0
4097.01,0
58.44,0
3979.26,0
2604.36,1
3285.61,0
877.64,0
585.66,0
502.83,0
1159.24,0
1073.49,0
362.07,0
511.19,0
1871.49,0
217.91,0
139.18,0
108.11,0
280.51,0
61,0
57.17,0
114.71,0
4061.2,0
256.11,0
2477.85,0
301.51,0
2244.32,0
61.73,0
1328.79,0
290.42,0
510.44,0
824.9,0
182.77,0
452,0
1893.66,0
308.82,0
1090.56,0
4495.56,0
969.5,0
1479.91,0
100.01,0
1312.58,0
1746.96,0
1101.6,0
52.57,0
2508.25,0
229.01,0
942.55,1
131.74,0
196.22,0
2004.27,0
394.11,0
147.89,0
352.02,0
935.63,0
144.11,0
180.9,0
1154.61,0
2978.06,0
1124.95,0
631.73,0
1173.28,0
8351.84,0
1789.17,0
322.85,0
1426.22,0
283.85,0
919.64,0
1017.71,0
269.41,0
1314.71,0
719.93,0
488.66,0
165.33,0
196.22,0
252.37,0
1657.54,0
715.96,0
63.62,0
186.43,0
1849.43,0
2039.4,0
1074.53,0
433.06,0
569.83,0
121.41,0
868.44,0
1782.71,1
92.69,0
1814.54,0
966.6,0
112,0
697.35,0
344.76,0
951,0
1038.08,0
168.05,0
914.27,0
807.9,0
1170.66,0
88,0
782.09,0
896,0
69.25,0
822.14,0
1176.69,0
930.97,0
3102.72,0
1224.07,0
3955.02,0
281.11,0
1966.18,1
571.2,0
916.73,0
786.83,0
3752.17,0
1097.72,0
142.71,0
1311.31,0
2647.62,0
965.68,0
641.06,0
1357.78,0
142.34,0
160.77,0
924.73,0
1371.77,0
807.2,0
3210.6,0
1069.86,0
49.44,0
304.32,0
772.19,0
2495.12,0
2555.08,0
835.49,0
1132.64,0
82.41,0
118.07,0
709.96,0
829.2,0
1061.43,0
968.58,0
547.59,0
415.74,0
752.24,0
1344.75,0
2052.5,0
214.82,0
5618,0
4561,0
56.54,0
2551.25,0
984.01,0
1378.88,0
799.01,0
235.81,0
493.83,0
1494.78,0
1005.71,0
238.31,0
158,0
140,0
478.6,0
1105.49,0
5826.36,0
1222.97,0
794.78,0
777.86,0
1853.05,0
693.46,0
1285.04,0
1667.35,0
1613.34,0
70.11,0
1389.74,0
725.89,0
1385.68,0
620.91,0
243,0
1622.51,0
364.37,0
211.66,0
2919.46,0
754.05,0
895.72,0
232.11,0
347.42,0
152,0
188.25,0
1596.51,0
117.87,0
1379.64,0
1256.89,0
907.16,0
1053.2,0
2757.47,1
1655.15,0
74.11,0
52.44,0
652.56,0
784.43,0
234.22,0
351.81,0
300.22,0
1093.05,0
1027.36,0
183.31,0
498.41,0
216.4,0
2565.17,0
431.29,0
123.86,0
626.74,0
623.85,0
2091,0
2890.89,1
147.18,0
771.14,0
1102.55,1
1102.21,0
434.06,0
724.48,0
165.64,0
966.33,0
3383.92,0
306.01,0
589.74,0
3136.94,0
933.64,0
5903,0
512.98,0
476.74,0
1071.61,0
217.91,0
1066.08,0
969.68,0
769.66,0
590.43,1
214.11,0
499.55,0
954.2,0
1201.43,0
1418.41,0
115.71,0
96.29,0
181.11,0
1878.79,0
58.71,0
480.44,0
134.07,1
959.11,0
1596.42,0
4818,0
2060.54,0
65.94,0
675.97,0
209.03,0
157.81,0
98.47,0
1037.65,0
1448.06,0
1648.04,0
358.21,0
652,0
57.66,0
1500.19,0
85.44,0
2396.02,0
152.11,0
4213.41,0
824.05,0
1470.39,0
265.11,0
924.18,0
954.16,0
797.71,0
788.02,0
138.11,0
663.06,0
1696,0
1051.28,0
78.57,0
597.32,0
437.96,0
104.88,0
862.86,0
510.9,0
906.51,0
9080.61,0
802.1,0
934.71,0
1662.82,0
982.41,0
1273.82,0
656.76,0
533.16,0
2343.6,0
1434.02,0
570.04,0
636.96,0
2973.82,0
844.2,0
588.22,0
4351.4,0
1075.85,0
985.43,0
1140.88,0
3311.54,0
693.57,0
2613.61,0
874.19,0
695.29,0
474.52,0
11237,0
50.78,0
3897.41,0
605.01,0
61.54,0
132.9,0
1701.69,0
2442.99,0
109.11,0
394.05,0
90.11,0
712.87,0
2094.08,0
1790.23,0
1245.23,0
872.25,0
755.62,0
60.36,1
806.77,0
157.31,0
78.91,0
159.84,0
632.56,0
142.71,0
455.44,0
269.25,0
311.82,0
1109.76,0
657,1
3806.72,0
792.44,0
552.52,0
422.05,0
184.14,0
134.16,0
5552.56,0
985.02,0
578.7,0
69.71,0
263.61,0
7056.17,0
290.31,0
317.62,1
949,0
1041.31,0
195.01,0
565.42,0
96.73,0
833.91,0
134.41,0
1010.25,0
228.41,0
88.71,0
124.11,0
1878.38,0
893,0
408.84,0
903.21,0
241.11,1
134.41,0
94.11,0
577.13,0
66.92,0
1450.47,0
583.71,0
844.2,0
164.12,0
136.81,0
908.22,0
78,0
1492.12,0
899.33,0
2749.47,0
169.77,0
269.33,0
356.71,0
834.24,0
2631.06,0
817.64,0
2735.88,0
141.11,0
223.11,0
11444.2,0
1807.54,0
635.16,1
679.06,0
1756.33,0
1124.04,0
3171.08,0
67.6,0
646.96,0
674.84,0
87.33,0
1524.95,0
1328.07,0
290.52,0
927.72,0
436.94,0
95,0
1169.84,0
138.6,0
1520.96,1
3362.63,0
157.86,0
1852.99,0
1197.42,0
2141.26,0
38.37,0
35.79,0
1561.84,0
998.63,0
2218.57,0
692.84,0
4814.83,0
156.47,0
304.44,0
3702.77,0
1823.92,0
7957.38,0
1053.81,0
1261.83,0
957.02,0
1281.93,0
2264.39,0
1218.13,0
2682.53,0
564.01,0
85.66,0
1533.88,0
973.01,0
2907.94,0
849.35,0
1426.58,0
559.96,0
1648.47,0
645.96,0
735.65,0
1455.99,0
640.97,0
1851.98,0
913.83,0
2646.15,0
1418.59,0
54.54,0
596.26,0
308.81,0
37.17,0
503.86,0
577.16,0
570.82,0
2202.04,0
98.71,0
127.71,0
2115.07,0
318.54,0
125.61,0
163.45,0
189.32,0
573.02,0
861.81,0
68.11,0
2065.66,0
3312.74,0
1968.05,0
1281.93,0
158.77,0
1135.66,0
916,0
390.73,0
779.94,0
20.83,0
105.11,0
565.42,0
1179.98,0
1104.56,0
257.11,0
808.74,0
629.61,0
493.67,0
64.66,0
321.94,0
147.78,0
165.81,0
3133.91,0
169.01,0
736.41,0
232.01,0
1379.27,0
6079.96,0
2331.92,0
662.88,0
273.93,0
789.74,0
523.81,0
54.73,0
2155.14,0
4556.87,0
159.11,0
1331.55,0
912.62,0
1860.26,0
1299.18,0
449.78,0
688.74,0
261.81,0
111.66,0
903.98,0
622.53,0
744.47,0
1638.04,0
208.74,0
166.11,0
95.71,0
5214,0
567.13,0
3616.11,0
240,0
2178.8,0
63.08,0
175.89,0
839.76,0
426.35,0
1043.05,0
217.44,0
898.2,0
1763.46,0
7456.76,0
1348.96,0
2013.96,0
743.84,0
4271.46,0
426.35,0
